subject_id,game_master,treatment,session,ll_E,post_E,ll_L1,post_L1,ll_L2,post_L2,ll_L3,post_L3,ll_D1,post_D1,ll_D2,post_D2,ll_S,post_S,t_hat,posterior_entropy,max_posterior,w_deep,cat,margin_L1_L2,margin_L2_L3
02_10,11,Baseline,2,-59.68536019642406,0.0024368724149735183,-70.71015988067421,3.97029818193591e-08,-58.52591583100677,0.007769142402471792,-55.53593969490804,0.15449101224505296,-59.2699186299182,0.003691958169226178,-55.21756324588411,0.21240872581138054,-54.147643661597606,0.6192022492539132,S,0.9874848504202405,0.6192022492539132,0.9963080021277919,deep,-0.007769102699489972,-0.14672186984258118
02_10,12,Baseline,2,-57.41937123251724,0.006303256871770928,-66.87809280851596,4.916934462425163e-07,-60.018870214147114,0.0004684000605264729,-53.10139375521169,0.4729756659133157,-59.60289954228733,0.0007100202088525951,-55.3550822554935,0.04966773070381719,-53.10797219763338,0.46987443454827077,L3,0.8988184155285213,0.4729756659133157,0.999289488097701,deep,-0.00046790836708023037,-0.47250726585278924
02_10,13,Baseline,2,-59.811324122660615,0.00267928812911245,-69.91588075123303,1.0956358494622069e-07,-62.212485121831094,0.0002427775071757023,-55.542701632321325,0.191363282875959,-60.92967881307191,0.0008756370900590857,-56.26673515490668,0.09277155779410375,-54.22870276295562,0.7120673470400051,S,0.8028704365071505,0.7120673470400051,0.999124253346356,deep,-0.00024266794359075608,-0.1911205053687833
02_10,14,Baseline,2,-58.28789235805153,0.003755009245564867,-70.53552031000477,1.8010831977429276e-08,-59.80510963342299,0.0008235536951092106,-56.47897287262054,0.022920007815688075,-60.12530106771462,0.0005979082515829348,-56.10416184269818,0.033342113337706196,-52.7666348390653,0.9385613896435167,S,0.290703095195082,0.9385613896435167,0.9994020737375849,deep,-0.0008235356842772332,-0.022096454120578864
02_10,15,Baseline,2,-60.88731876741272,0.00012773874282899218,-68.26087462004567,8.017297859049809e-08,-61.348426751168844,8.055008160255435e-05,-53.77917498182427,0.15608107956806724,-58.21343835909627,0.001851714998309237,-53.69550697326126,0.16970194297003155,-52.31905880918365,0.6721568934661819,S,0.8714837338525638,0.6721568934661819,0.9981482048287122,deep,-8.046990862396385e-05,-0.1560005294864647
02_10,16,Baseline,2,-60.37798883809179,0.0004931728087888475,-71.37204917809993,8.28589421222482e-09,-59.21346399156993,0.0015803229187144913,-56.31763342381592,0.028601517413761157,-58.41494736242533,0.003511860079303429,-53.7520037042601,0.3720727845024468,-53.284651121037115,0.593740333991091,S,0.812834989073575,0.593740333991091,0.9964881316348023,deep,-0.001580314632820279,-0.027021194495046665
02_11,1,Baseline,2,-73.50914709027776,0.550499968038588,-76.31350899311012,0.03333023674222603,-79.55972256418714,0.0012972562072636946,-73.82507394338316,0.4013765623908634,-82.54810648588379,6.534120065359318e-05,-79.87329523335953,0.00094807539909652,-77.29564151656403,0.012482560021308873,E,0.8789426605647161,0.550499968038588,0.9666044220571205,deep,0.032032980534962334,-0.4000793061835997
02_11,2,Baseline,2,-74.94708688266113,0.5019992320114466,-78.02270446608503,0.02317284239107352,-82.18594535938915,0.0003605012384501246,-75.0361175517088,0.4592376907448359,-84.53691728170625,3.434730195130349e-05,-81.29169647118759,0.0008816051502251822,-78.50446268168226,0.01431378116201725,E,0.8607656709579331,0.5019992320114466,0.976792810306975,deep,0.022812341152623396,-0.4588771895063858
02_11,3,Baseline,2,-72.00005475880286,0.4975767304017138,-75.24227162359642,0.019443890582942654,-78.44976053009105,0.0007866624776870724,-72.07769990990754,0.4604041200077234,-81.75648443921764,2.8820166714537373e-05,-78.30186468238182,0.0009120502908889273,-75.17255965445419,0.020847726072329494,E,0.8740369637991169,0.4975767304017138,0.9805272892503427,deep,0.018657228105255583,-0.45961745753003636
02_11,4,Baseline,2,-75.64239470562133,0.5392906463852034,-77.56292918106914,0.0790215170223379,-82.18617083877231,0.0007760630788303344,-76.02183070387447,0.3690081239592094,-84.99861127797104,4.660898645087479e-05,-82.4997435079447,0.0005671711640818407,-79.50874355314247,0.011289869403886139,E,0.9623334652883974,0.5392906463852034,0.9209318739912111,deep,0.07824545394350756,-0.3682320608803791
02_11,5,Baseline,2,-75.45130088460328,0.4790233707679043,-77.73776576258737,0.0486807906117021,-81.43953813900987,0.0012014295417408206,-75.52894603570797,0.443236831640967,-84.2519785782086,7.215574965513979e-05,-81.75311080818226,0.0008780422756078921,-78.33064969498494,0.026907379412422817,E,0.9725664518125899,0.4790233707679043,0.9512470536386428,deep,0.04747936106996128,-0.4420354020992262
02_11,6,Baseline,2,-73.24777279927702,0.5058190593623343,-78.31060536819582,0.003200626097783665,-79.2360100536836,0.001268635306288442,-73.3254179503817,0.4680306868868892,-82.74318607767515,3.8035541138389934e-05,-79.54958272285599,0.0009271583497405953,-76.44305519482015,0.020715798455825475,E,0.8141144654824525,0.5058190593623343,0.9967613383610779,deep,0.001931990791495223,-0.46676205158060075
02_11,7,Baseline,2,-73.7268983544176,0.32209810630784164,-73.71461103106833,0.3260802447000039,-79.38332330827855,0.0011257294474302836,-73.80454350552228,0.29803502883081207,-80.20763115016749,0.0004936756192678091,-80.025535615261,0.0005922768604578267,-75.55871867016728,0.0515749382341866,L1,1.2598069639685159,0.3260802447000039,0.6734260796807283,shallow,0.32495451525257363,-0.2969092993833818
02_11,8,Baseline,2,-73.63955896879764,0.3220981063078431,-73.62727164544839,0.32608024470000074,-79.29598392265859,0.0011257294474302886,-73.71720411990232,0.2980350288308134,-80.12029176454755,0.0004936756192678043,-79.93819622964105,0.0005922768604578294,-75.47137928454733,0.05157493823418683,L1,1.2598069639685163,0.32608024470000074,0.6734260796807314,shallow,0.32495451525257046,-0.2969092993833831
02_11,9,Baseline,2,-76.64226026269189,0.30502768137593933,-77.4889637761853,0.13080386893577392,-78.91032889189066,0.03157399699385333,-76.33725016989041,0.4138123556684952,-83.69617514319732,0.00026354995421457614,-82.03366160454316,0.0013895795081405446,-77.59938717919674,0.11712896756358299,L3,1.3649580176912974,0.4138123556684952,0.8689325811100115,deep,0.0992298719419206,-0.3822383586746419
02_11,10,Baseline,2,-71.98719277793437,0.976650577805363,-77.08638425209851,0.005959207281708343,-78.95834096036728,0.0009166594566782934,-76.25019299646377,0.013751236143829183,-82.55943529825304,2.5019154178048907e-05,-79.5849318012353,0.000489872520813512,-78.07949384527241,0.0022074276374298147,E,0.13645991545187508,0.976650577805363,0.9940157735641139,deep,0.005042547825030049,-0.01283457668715089
02_11,11,Baseline,2,-76.66801851141541,0.23374630293184032,-77.50322320667075,0.1013957986081499,-77.75998941975698,0.07843462249792621,-76.16356170310553,0.38710391067258365,-81.70643635806677,0.001515610768218145,-79.81815686217158,0.010015140529817442,-76.88693792656203,0.18778861399146424,L3,1.5088722292223704,0.38710391067258365,0.8970885906236318,deep,0.02296117611022369,-0.30866928817465744
02_11,12,Baseline,2,-71.39367293171013,0.8850997760462694,-77.57231535887051,0.0018350247199678917,-77.50615609049821,0.001960534658829155,-73.81441427379313,0.07864617836044603,-80.61093309674062,8.789962108227352e-05,-78.07302689286193,0.0011122070992232805,-74.73708582760635,0.031258379494181934,E,0.4485073387371778,0.8850997760462694,0.99807707565895,deep,-0.00012550993886126347,-0.07668564370161687
02_11,13,Baseline,2,-76.79398243765196,0.031582003208182614,-75.42796642147023,0.12379208888289947,-80.55375610202175,0.0007355136173186357,-73.54431944621216,0.8142361472097459,-83.36619654122048,4.417365696059992e-05,-80.86732877119414,0.000537536349701617,-76.87677589182809,0.029072537075191175,L3,0.647725060329167,0.8142361472097459,0.87616373746014,deep,0.12305657526558084,-0.8135006335924273
02_11,14,Baseline,2,-71.66052273408471,0.6395027288760702,-75.1936208764024,0.018682602549876536,-80.49483964917245,9.314237645574339e-05,-72.34562792691246,0.32233316849193844,-81.70783369202361,2.7691768674178748e-05,-78.56979269938674,0.0006385348160683062,-75.19150731579786,0.018722131120916558,E,0.8055244295207178,0.6395027288760702,0.9812897056814494,deep,0.018589460173420794,-0.3222400261154827
02_11,15,Baseline,2,-76.16200687472494,0.05578921252700185,-75.48093049796199,0.11023967989729712,-81.39766793903863,0.0002969829534835987,-73.48876300339423,0.8082119982183419,-82.35792629492397,0.00011368328560446712,-80.00407079722785,0.0011966387732589116,-76.99922831014707,0.024151804345012122,L3,0.67762258496423,0.8082119982183419,0.8896466368170983,deep,0.10994269694381352,-0.8079150152648583
02_11,16,Baseline,2,-72.64432032960553,0.3074624851014599,-74.12809201321852,0.06972656625078365,-78.62221635156004,0.0007791568216984561,-71.99990533068794,0.5856767868003425,-80.95821322855384,7.535539036222712e-05,-78.45934545852751,0.0009169777702982792,-74.80701661303016,0.035362671865054984,L3,0.9925367804158581,0.5856767868003425,0.9301980783588542,deep,0.06894740942908519,-0.584897629978644
02_12,1,Baseline,2,-85.48434729639166,0.0024536737350452976,-80.40875574106803,0.3927518315284613,-80.19632964159482,0.48570626100023057,-82.20577321242689,0.06511536019702982,-87.46240258343329,0.0003394363259864753,-85.56588230054463,0.0022615521757967582,-82.4428426424334,0.051371885037449765,L2,1.0794201908295604,0.48570626100023057,0.6069087321455522,deep,-0.09295442947176924,0.4205909008032007
02_12,2,Baseline,2,-86.15564137055541,0.005059521002489909,-81.15721797222344,0.7497165588831762,-82.73521305117688,0.1547328582230817,-83.6691306014324,0.060811723092177784,-89.70352715993563,0.0001456405070572679,-86.89694415275272,0.002410825049438796,-84.47653578285122,0.027122873242578078,L1,0.8153827182880199,0.7497165588831762,0.25013780060976626,shallow,0.5949837006600945,0.09392113513090392
02_12,3,Baseline,2,-84.61574379279642,0.0021625746940324587,-78.8134820578346,0.7159148496239266,-79.92094395897831,0.2365357439304447,-82.11784750573042,0.02629018792539419,-87.35979124554679,0.0001390741613929125,-85.31424691004625,0.0010755115217264625,-82.50324542082245,0.017882058143082656,L1,0.7697293631301221,0.7159148496239266,0.28394607621468043,shallow,0.4793791056934819,0.2102455560050505
02_12,4,Baseline,2,-88.01547433511503,0.0006003278263600673,-80.69744268720754,0.9048346792930726,-83.22065733955978,0.07256898305151492,-85.47971572889766,0.007579742366652983,-90.65043996520016,4.30563728322814e-05,-88.59020999850961,0.0003378966974350602,-84.86361832926373,0.014035314392132165,L1,0.3853208286596926,0.9048346792930726,0.09512226433409521,shallow,0.8322656962415577,0.06498924068486193
02_12,5,Baseline,2,-88.06698991859686,0.00220439507259099,-82.27941381482506,0.719120711404376,-83.39594037689687,0.23545096364561527,-85.56909363153086,0.026798593768877346,-90.82572300253725,0.00013969693453261172,-88.76549303584669,0.001096310016736498,-86.13684989417295,0.015189329157271315,L1,0.7604267128322413,0.719120711404376,0.2807395916610914,shallow,0.4836697477587607,0.2086523698767379
02_12,6,Baseline,2,-84.61159730605124,0.00617005433581059,-81.01812632241445,0.2243435602480812,-79.94054776435124,0.6590221767302858,-82.11370101898522,0.07500868684257397,-87.48280340398473,0.00034941377630279567,-85.31010042330107,0.003068548127449329,-82.96439598777683,0.03203755993949622,L2,0.9665607220172234,0.6590221767302858,0.775307025975616,deep,-0.4346786164822046,0.5840134898877118
02_12,7,Baseline,2,-87.16745936371075,0.0013282645954860017,-80.8279187710047,0.752509685399337,-82.16459752146514,0.19769691330745875,-84.66956307664475,0.01614756980479609,-88.21762324913541,0.00046473375343852055,-87.86278981822501,0.0006626838966985946,-84.01123032294298,0.03119014924278501,L1,0.7264365846890227,0.752509685399337,0.24702558084722445,shallow,0.5548127720918783,0.18154934350266266
02_12,8,Baseline,2,-87.12864185899076,0.0009787330017909245,-80.40092621908494,0.8174741167599571,-82.12578001674515,0.1456731543276676,-84.63074557192476,0.011898351819649268,-87.79063069721563,0.0005048543852549786,-87.82397231350502,0.0004882992452396188,-83.97241281822299,0.022982490460440506,L1,0.5991504969550718,0.8174741167599571,0.1820210288547879,shallow,0.6718009624322895,0.13377480250801832
02_12,9,Baseline,2,-85.52176446738737,0.0012504464675953822,-78.97373333172455,0.8726475899281737,-81.59455934327728,0.06347878691329302,-82.4471254128153,0.02706224860213641,-87.50417235622739,0.00017223297252832445,-85.52335527886939,0.0012484588243990666,-82.21478849040238,0.03414023629187388,L1,0.525072645157719,0.8726475899281737,0.12718017709929777,shallow,0.8091688030148807,0.03641653831115661
02_12,10,Baseline,2,-84.6708124451879,0.008123791910403832,-81.94827671827602,0.12363488621420002,-80.01223621351475,0.8569445901302247,-85.09670232214725,0.005306365577610526,-87.93954145244228,0.00030914898133188064,-85.40367575876033,0.0039037347208413288,-86.19041145651228,0.0017774824653879959,L2,0.4930485717050488,0.8569445901302247,0.8760559648044685,deep,-0.7333097039160247,0.8516382245526142
02_12,11,Baseline,2,-85.14964329273108,0.0010251602072823321,-78.55129583411022,0.7523460257821488,-79.89495217935588,0.19627956863944565,-81.97648303492257,0.024483738389470048,-87.150591395044,0.0001386088693085663,-85.04881562318891,0.0011339153663892075,-81.97203104487943,0.02459298274595524,L1,0.7316026168330575,0.7523460257821488,0.24751536534854246,shallow,0.5560664571427032,0.1717958302499756
02_12,12,Baseline,2,-84.24226699402358,0.00927994270663563,-82.73504348662789,0.04189132983431714,-79.69546335670509,0.8753808162453703,-84.4756419451357,0.00734838397580515,-87.50492193500912,0.0003552975867731987,-85.31831414884624,0.003163908777490571,-82.33367150130648,0.06258032087360806,L2,0.5234137684954694,0.8753808162453703,0.9577533725789098,deep,-0.8334894864110532,0.8680324322695652
02_12,13,Baseline,2,-87.46879623564652,0.0046128533944869215,-82.29866475690673,0.8115760532112943,-83.985223519268,0.15026784566411072,-85.91351732523385,0.0218483528341522,-91.41500614490838,8.915638769562032e-05,-89.35477617821782,0.0006996792106696762,-86.60832432512713,0.010906059297590328,L1,0.61779155916379,0.8115760532112943,0.18833479040100987,shallow,0.6613082075471837,0.12841949282995851
02_12,14,Baseline,2,-84.4508905393182,0.007481200317792894,-79.71586017628009,0.8518612082493314,-82.43183313469946,0.05634258559072441,-82.36636677037535,0.06015454606383728,-88.26216936399229,0.00016548320407470404,-85.56276617469118,0.0024608765657924514,-83.3936460631297,0.02153410000844685,L1,0.603220930752372,0.8518612082493314,0.14797330854659388,shallow,0.7955186226586071,-0.0038119604731128715
02_12,15,Baseline,2,-88.97178343231842,0.000145796720676113,-80.21666607379959,0.9247980662515196,-83.54815770052554,0.03305205623339975,-83.72299812281702,0.02775020861737677,-89.12575824285253,0.00012499059779760074,-87.21054054849219,0.0008484882284509953,-84.45995271732728,0.013280393350779277,L1,0.3502707225321351,0.9247980662515196,0.0750769431506829,shallow,0.8917460100181198,0.005301847616022978
02_12,16,Baseline,2,-86.54098701935845,0.004841460955071202,-81.40637414821481,0.8220731624802828,-83.33466142456564,0.11952698002964873,-84.33999008116965,0.04373783266419619,-91.2487337298206,4.369462487316352e-05,-89.18850376313004,0.00034290555541725327,-85.87388720869652,0.009433963690510661,L1,0.6248222174068825,0.8220731624802828,0.17788314289484403,shallow,0.702546182450634,0.07578914736545254
02_13,1,Baseline,2,-76.66306934877616,3.87573005620312e-05,-76.01267333153027,7.427059826356178e-05,-68.54525559989276,0.12997961228192026,-75.49422664634231,0.00012473130230662187,-66.75326381532383,0.7800588722859109,-69.97094977929257,0.03123950344991884,-69.34387567467608,0.0584842527811179,D1,0.7354992437133019,0.7800588722859109,0.21986685711582565,shallow,-0.1299053416836567,0.12985488097961365
02_13,2,Baseline,2,-77.17909340405998,0.00017924917353210552,-75.05316535500654,0.0015022284497908753,-70.92886899059489,0.09287421058578406,-76.8023140164679,0.00026127049667183465,-68.83911837294626,0.7506928806368194,-71.14674161262076,0.07469202912016112,-71.08061490398605,0.07979813153724061,D1,0.8449812941338531,0.7506928806368194,0.24780489091338972,shallow,-0.09137198213599318,0.09261294008911222
02_13,3,Baseline,2,-76.90076472970036,0.00018042019455698745,-74.94143596201658,0.0012800025028555783,-69.86138761079543,0.2058011444789487,-76.51259982416528,0.0002659885998400156,-68.72738897995629,0.6396422369878371,-70.82561327331364,0.0784675153534163,-70.87934363242437,0.07436269188254534,D1,1.0163914824859517,0.6396422369878371,0.35907776050930734,shallow,-0.20452114197609314,0.2055351558791087
02_13,4,Baseline,2,-79.07774387333959,6.642902082785055e-05,-75.02038262191043,0.0038410278271580863,-71.45313078369777,0.13604583245642923,-78.65171664865314,0.00010171362294507968,-69.82484868293076,0.6931690668099153,-72.8788249630976,0.03269746830104065,-71.46769745039856,0.1340784619616838,D1,0.9295989322831594,0.6931690668099153,0.3029899053629266,shallow,-0.13220480462927114,0.13594411883348415
02_13,5,Baseline,2,-79.32334698042132,8.208243801067457e-05,-76.40826622592805,0.0015144457937837715,-71.82250134463476,0.14853408204717783,-78.93518207488623,0.00012101191228356843,-70.19421924386775,0.756798125918954,-73.24819552403459,0.03569891375332793,-72.77586476955577,0.05725133813646218,D1,0.7885583604948467,0.756798125918954,0.24168742828726217,shallow,-0.14701963625339406,0.14841307013489427
02_13,6,Baseline,2,-79.64295670189377,7.743230586871778e-05,-74.59382929125772,0.012070641882075406,-72.14211106610722,0.1401193330966902,-79.25479179635869,0.00011415634857825512,-70.4613275842734,0.7524073910190637,-73.56780524550703,0.033676499820451025,-72.96500677190993,0.06153454552727262,D1,0.8302624069204967,0.7524073910190637,0.2355219670988608,shallow,-0.1280486912146148,0.14000517674811194
02_13,7,Baseline,2,-78.49174705879517,0.00018172420541510197,-76.11159194752712,0.0019638169740533256,-70.87258539842288,0.37014564536053796,-78.10358215326009,0.00026791106768336175,-70.66240673952436,0.4567221518577857,-72.41342293967287,0.07928579819798134,-72.27087602038495,0.09143295233654322,D1,1.1614921396118376,0.4567221518577857,0.5413140311681609,shallow,-0.3681818283864846,0.3698777342928546
02_13,8,Baseline,2,-78.31706828755526,5.029907214921289e-05,-76.11159194752712,0.00045644260813277183,-70.48441035122308,0.1268352864947302,-77.92890338202018,7.41545579588386e-05,-68.74094025588533,0.7251361158884532,-72.23874416843296,0.02194535436189492,-70.49497517944586,0.12550234701668073,D1,0.843952749919722,0.7251361158884532,0.2744074415034139,shallow,-0.12637884388659743,0.12676113193677135
02_13,9,Baseline,2,-76.6228515103319,7.417759543163e-05,-73.23844700934747,0.0021882702208119807,-70.64220038653487,0.029351921160014012,-75.65794383729076,0.00019468246160649544,-67.2511392685777,0.871677153889242,-69.85078774817737,0.06476534360560507,-70.56371444870031,0.031748451067288866,D1,0.525840252342893,0.871677153889242,0.12613457588994606,shallow,-0.027163650939202033,0.029157238698407518
02_13,10,Baseline,2,-75.57781196453254,9.217889351500954e-05,-75.96067661521907,6.285726575248067e-05,-68.08943963877283,0.16473666519520958,-76.94890808142341,2.3397637759143086e-05,-66.5219832231932,0.7898196640528484,-69.53702070446842,0.038735913408906315,-71.31748452305186,0.006529323546009058,D1,0.6439417981659254,0.7898196640528484,0.21011747868139907,shallow,-0.1646738079294571,0.16471326755745044
02_13,11,Baseline,2,-76.73594914467537,0.0006027294402886192,-73.78644712973264,0.01150998756756663,-71.69475430726006,0.09321493587895742,-75.83749466345769,0.0014801857828731185,-69.59537488543293,0.7607367616303535,-72.06436029435552,0.06441213055118948,-72.0095184584965,0.0680432691487712,D1,0.8542427623802953,0.7607367616303535,0.2277532508020798,shallow,-0.08170494831139079,0.0917347500960843
